1.23291757e-01,3.74816838e-02,1.09241675e-02,6.38125802e-01
2.60627172e-01,1.48552974e-01,5.01053769e-02,1.36242405e-02
1.40981619e-01,2.23320331e-01,1.78337466e-01,1.16635264e-03
5.02614063e-02,1.43578342e-01,1.75836396e-01,3.83085414e-04
